Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,Day.Sum
10/22/2015,0,0,18,42,2,0,6,0,2,10,4,,,,,84
10/23/2015,0,0,24,28,0,0,0,0,0,4,0,,,,,56
10/24/2015,0,0,2,8,0,0,0,0,0,6,0,,,,,16
10/25/2015,0,0,2,6,0,0,2,0,0,2,0,,,,,12
10/26/2015,0,0,24,36,0,0,2,0,0,10,0,,,,,72
10/27/2015,0,0,12,30,2,0,4,0,0,8,4,,,,,60
10/28/2015,4,14,44,112,4,2,6,2,2,24,10,,,,,224
10/29/2015,0,2,24,36,0,0,4,0,0,10,0,,,,,76
10/30/2015,0,0,16,26,0,0,0,0,0,10,0,,,,,52
10/31/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
11/01/2015,0,0,6,6,0,0,0,0,0,0,0,,,,,12
11/02/2015,0,0,16,28,2,0,2,0,0,6,2,,,,,56
11/03/2015,2,0,30,86,6,2,14,2,2,16,12,,,,,172
11/04/2015,6,4,32,136,10,6,18,6,8,32,14,,,,,272
11/05/2015,0,0,28,84,4,0,16,0,4,24,8,,,,,168
11/06/2015,0,0,18,36,2,0,4,0,2,6,4,,,,,72
11/07/2015,0,0,12,14,0,0,0,0,0,2,0,,,,,28
11/08/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
11/09/2015,0,0,32,104,4,0,18,2,4,30,14,,,,,208
11/10/2015,0,0,10,40,4,0,10,2,2,8,4,,,,,80
11/11/2015,0,0,12,24,0,0,2,0,0,10,0,,,,,48
11/12/2015,0,0,20,42,0,0,6,0,0,10,6,,,,,84
11/13/2015,0,0,12,44,2,0,12,0,0,16,2,,,,,88
11/14/2015,0,0,2,2,0,0,0,0,0,0,0,,,,,4
11/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/2015,0,0,14,32,2,0,4,0,2,8,2,,,,,64
11/17/2015,0,0,16,26,0,0,4,0,0,6,0,,,,,52
11/18/2015,4,0,22,66,4,4,6,4,4,14,4,,,,,132
11/19/2015,0,0,20,34,0,0,2,0,0,12,0,,,,,68
11/20/2015,0,0,14,36,2,0,4,2,2,10,2,,,,,72
11/21/2015,0,0,4,6,0,0,0,0,0,2,0,,,,,12
11/22/2015,0,0,6,6,0,0,0,0,0,0,0,,,,,12
11/23/2015,0,0,8,24,2,0,4,0,2,4,4,,,,,48
11/24/2015,0,0,2,6,0,0,0,0,0,4,0,,,,,12
11/25/2015,4,2,16,62,6,4,4,4,4,14,4,,,,,124
11/26/2015,0,0,6,12,0,0,2,0,0,4,0,,,,,24
11/27/2015,0,0,8,18,0,0,4,0,0,6,0,,,,,36
11/28/2015,0,0,2,2,0,0,0,0,0,0,0,,,,,4
11/29/2015,0,0,2,10,0,0,2,0,0,4,2,,,,,20
11/30/2015,0,0,14,30,0,0,4,0,0,12,0,,,,,60
12/01/2015,2,2,24,66,2,2,8,2,2,14,8,,,,,132
12/02/2015,0,2,20,48,4,0,6,2,2,10,6,,,,,100
12/03/2015,0,6,46,76,2,0,10,0,0,20,4,,,,,164
12/04/2015,2,2,16,48,4,2,6,2,2,6,6,,,,,96
12/05/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2015,0,0,4,4,0,0,0,0,0,0,0,,,,,8
12/07/2015,0,0,20,72,6,0,14,2,6,16,8,,,,,144
12/08/2015,0,0,12,44,4,0,8,2,4,8,6,,,,,88
12/09/2015,0,0,24,52,0,0,8,0,0,16,4,,,,,104
12/10/2015,0,2,16,36,4,0,4,0,2,8,4,,,,,76
12/11/2015,0,0,14,50,6,0,8,0,4,10,8,,,,,100
12/12/2015,0,0,8,18,0,0,4,0,0,4,2,,,,,36
12/13/2015,0,0,6,8,0,0,0,0,0,2,0,,,,,16
12/14/2015,0,0,14,50,2,2,6,2,2,16,6,,,,,100
12/15/2015,2,2,14,36,2,2,6,2,2,6,2,,,,,76
12/16/2015,2,2,12,50,6,2,6,4,4,10,6,,,,,104
12/17/2015,0,4,16,76,4,0,14,2,2,34,8,,,,,160
12/18/2015,2,2,10,52,4,2,8,2,2,16,4,,,,,104
12/19/2015,0,0,6,14,0,0,8,0,0,4,0,,,,,32
12/20/2015,0,0,4,12,0,0,4,0,0,4,0,,,,,24
12/21/2015,0,0,16,56,2,0,8,0,2,24,4,,,,,112
12/22/2015,0,0,10,34,2,0,4,2,2,12,2,,,,,68
12/23/2015,0,0,8,30,0,0,4,0,0,16,2,,,,,60
12/24/2015,0,0,6,22,0,0,6,0,0,8,2,,,,,44
12/25/2015,0,0,12,18,0,0,0,0,0,6,0,,,,,36
12/26/2015,0,0,4,10,0,0,0,0,0,6,0,,,,,20
12/27/2015,0,0,4,10,0,0,2,0,0,4,0,,,,,20
12/28/2015,0,0,10,22,2,0,2,0,2,4,2,,,,,44
12/29/2015,0,0,10,12,0,0,0,0,0,2,0,,,,,24
12/30/2015,0,2,16,30,0,0,4,0,0,12,0,,,,,64
12/31/2015,2,0,18,60,4,2,6,2,4,18,4,,,,,120
01/01/2016,0,0,8,22,2,0,2,0,2,6,2,,,,,44
01/02/2016,0,18,10,8,2,0,4,0,2,6,2,,,,,52
01/03/2016,0,14,4,12,2,0,6,0,2,6,2,,,,,48
01/04/2016,0,0,14,42,2,0,8,2,2,10,4,,,,,84
01/05/2016,0,0,14,32,0,0,8,0,0,10,0,,,,,64
01/06/2016,0,0,10,22,0,0,6,0,0,6,0,,,,,44
01/07/2016,0,0,18,26,0,0,2,0,0,6,0,,,,,52
01/08/2016,0,0,8,10,0,0,0,0,0,2,0,,,,,20
01/09/2016,0,0,4,6,0,0,0,0,0,2,0,,,,,12
01/10/2016,0,0,4,4,0,0,0,0,0,0,0,,,,,8
01/11/2016,0,0,4,10,0,0,2,0,0,4,0,,,,,20
01/12/2016,2,2,28,64,4,2,4,2,4,12,4,,,,,128
01/13/2016,0,0,8,18,0,0,4,0,0,6,0,,,,,36
01/14/2016,2,4,22,40,2,2,4,2,2,6,2,,,,,88
01/15/2016,0,0,10,18,2,0,4,0,0,8,10,,,,,52
01/16/2016,0,0,2,4,0,0,0,0,0,2,0,,,,,8
01/17/2016,0,0,4,6,0,0,0,0,0,2,0,,,,,12
01/18/2016,0,0,4,8,0,0,2,0,0,2,0,,,,,16
01/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/20/2016,0,0,6,6,0,0,0,0,0,0,0,,,,,12
01/21/2016,0,0,6,6,0,0,0,0,0,0,0,,,,,12
01/22/2016,0,0,4,6,0,0,0,0,0,2,0,,,,,12
01/23/2016,0,0,2,2,0,0,0,0,0,0,0,,,,,4
01/24/2016,0,0,8,10,0,0,0,0,0,2,0,,,,,20
01/25/2016,0,0,14,24,0,0,2,0,0,6,2,,,,,48
01/26/2016,0,0,6,6,0,0,0,0,0,0,0,,,,,12
01/27/2016,0,0,8,8,0,0,0,0,0,0,0,,,,,16
01/28/2016,0,0,10,10,0,0,0,0,0,0,0,,,,,20
01/29/2016,0,0,2,4,0,0,0,0,0,2,0,,,,,8
01/30/2016,0,0,6,6,0,0,0,0,0,0,0,,,,,12
01/31/2016,0,0,4,4,0,0,0,0,0,0,0,,,,,8
02/01/2016,0,0,16,18,0,0,0,0,0,2,0,,,,,36
